"result_name","result_value","result_interpretation","interpretation","sens_interpretation","yearrec","siteID","accessionID"
"Tiamulin","<= 0.5000","Susceptible","Susceptible","Susceptible",2014,"Site 09","4840"
"Tilmicosin","> 64.0000","Susceptible","Resistant","Resistant",2014,"Site 09","4840"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2014,"Site 09","4840"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","1674"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","1674"
"Chlortetracycline","> 8.0000","Susceptible","Resistant","Resistant",2015,"Site 09","1674"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","1674"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2015,"Site 09","1674"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2015,"Site 09","1674"
"Gentamicin","4","Resistant","Susceptible","Susceptible",2015,"Site 09","1674"
"Neomycin","16","Susceptible","Resistant","Resistant",2015,"Site 09","1674"
"Oxytetracycline","> 8.0000","Susceptible","Resistant","Resistant",2015,"Site 09","1674"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2015,"Site 09","1674"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2015,"Site 09","1674"
"Spectinomycin","16","Susceptible","Susceptible","Susceptible",2015,"Site 09","1674"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2015,"Site 09","1674"
"Tilmicosin","8","Susceptible","Susceptible","Susceptible",2015,"Site 09","1674"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2015,"Site 09","1674"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","1928"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","1928"
"Chlortetracycline","> 8.0000","Susceptible","Resistant","Resistant",2015,"Site 09","1928"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","1928"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2015,"Site 09","1928"
"Florfenicol","1","Susceptible","Susceptible","Susceptible",2015,"Site 09","1928"
"Gentamicin","2","Susceptible","Susceptible","Susceptible",2015,"Site 09","1928"
"Neomycin","16","Susceptible","Resistant","Resistant",2015,"Site 09","1928"
"Oxytetracycline","> 8.0000","Susceptible","Resistant","Resistant",2015,"Site 09","1928"
"Penicillin","<= 0.1200","Intermediate","Susceptible","Susceptible",2015,"Site 09","1928"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2015,"Site 09","1928"
"Spectinomycin","16","Susceptible","Susceptible","Susceptible",2015,"Site 09","1928"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2015,"Site 09","1928"
"Tilmicosin","8","Susceptible","Susceptible","Susceptible",2015,"Site 09","1928"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2015,"Site 09","1928"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","2925"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","2925"
"Chlortetracycline","> 8.0000","Susceptible","Resistant","Resistant",2015,"Site 09","2925"
"Clindamycin","> 16.0000","Susceptible","Resistant","Resistant",2015,"Site 09","2925"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2015,"Site 09","2925"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2015,"Site 09","2925"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2015,"Site 09","2925"
"Neomycin","8","Susceptible","Susceptible","Susceptible",2015,"Site 09","2925"
"Oxytetracycline","> 8.0000","Susceptible","Resistant","Resistant",2015,"Site 09","2925"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2015,"Site 09","2925"
"Sulphadimethoxine","> 256.0000","Susceptible","Resistant","Resistant",2015,"Site 09","2925"
"Spectinomycin","16","Susceptible","Susceptible","Susceptible",2015,"Site 09","2925"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2015,"Site 09","2925"
"Tilmicosin","> 64.0000","Susceptible","Resistant","Resistant",2015,"Site 09","2925"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2015,"Site 09","2925"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","6949"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","6949"
"Chlortetracycline","> 8.0000","Susceptible","Resistant","Resistant",2015,"Site 09","6949"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","6949"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2015,"Site 09","6949"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2015,"Site 09","6949"
"Gentamicin","2","Susceptible","Susceptible","Susceptible",2015,"Site 09","6949"
"Neomycin","8","Intermediate","Susceptible","Susceptible",2015,"Site 09","6949"
"Oxytetracycline","> 8.0000","Susceptible","Resistant","Resistant",2015,"Site 09","6949"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2015,"Site 09","6949"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2015,"Site 09","6949"
"Spectinomycin","<= 8.0000","Intermediate","Susceptible","Susceptible",2015,"Site 09","6949"
"Tiamulin","2","Susceptible","Susceptible","Susceptible",2015,"Site 09","6949"
"Tilmicosin","8","Susceptible","Susceptible","Susceptible",2015,"Site 09","6949"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2015,"Site 09","6949"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","9985"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","9985"
"Chlortetracycline","> 8.0000","Susceptible","Resistant","Resistant",2015,"Site 09","9985"
"Clindamycin","> 16.0000","Susceptible","Resistant","Resistant",2015,"Site 09","9985"
"Enrofloxacin","0.25","Susceptible","Susceptible","Susceptible",2015,"Site 09","9985"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2015,"Site 09","9985"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2015,"Site 09","9985"
"Neomycin","8","Susceptible","Susceptible","Susceptible",2015,"Site 09","9985"
"Oxytetracycline","> 8.0000","Susceptible","Resistant","Resistant",2015,"Site 09","9985"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2015,"Site 09","9985"
"Sulphadimethoxine","> 256.0000","Susceptible","Resistant","Resistant",2015,"Site 09","9985"
"Spectinomycin","16","Susceptible","Susceptible","Susceptible",2015,"Site 09","9985"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2015,"Site 09","9985"
"Tilmicosin","> 64.0000","Susceptible","Resistant","Resistant",2015,"Site 09","9985"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2015,"Site 09","9985"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","7344"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","7344"
"Chlortetracycline","> 8.0000","Susceptible","Resistant","Resistant",2015,"Site 09","7344"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2015,"Site 09","7344"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2015,"Site 09","7344"
"Florfenicol","1","Susceptible","Susceptible","Susceptible",2015,"Site 09","7344"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2015,"Site 09","7344"
"Neomycin","8","Susceptible","Susceptible","Susceptible",2015,"Site 09","7344"
"Oxytetracycline","> 8.0000","Susceptible","Resistant","Resistant",2015,"Site 09","7344"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2015,"Site 09","7344"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2015,"Site 09","7344"
"Spectinomycin","16","Susceptible","Susceptible","Susceptible",2015,"Site 09","7344"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2015,"Site 09","7344"
"Tilmicosin","<= 4.0000","Susceptible","Susceptible","Susceptible",2015,"Site 09","7344"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2015,"Site 09","7344"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 09","4882"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 09","4882"
"Chlortetracycline","<= 0.5000","Susceptible","Susceptible","Susceptible",2019,"Site 09","4882"
"Clindamycin","> 16.0000","Susceptible","Resistant","Resistant",2019,"Site 09","4882"
"Enrofloxacin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 09","4882"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2019,"Site 09","4882"
"Gentamicin","2","Susceptible","Susceptible","Susceptible",2019,"Site 09","4882"
"Neomycin","<= 4.0000","Susceptible","Susceptible","Susceptible",2019,"Site 09","4882"
"Oxytetracycline","<= 0.5000","Susceptible","Susceptible","Susceptible",2019,"Site 09","4882"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 09","4882"
"Sulphadimethoxine","> 256.0000","Susceptible","Resistant","Resistant",2019,"Site 09","4882"
"Spectinomycin","16","Susceptible","Susceptible","Susceptible",2019,"Site 09","4882"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2019,"Site 09","4882"
"Tilmicosin","32","Susceptible","Susceptible","Susceptible",2019,"Site 09","4882"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2019,"Site 09","4882"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 09","1686"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2019,"Site 09","1686"
"Clindamycin","> 16.0000","Susceptible","Resistant","Resistant",2019,"Site 09","1686"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2019,"Site 09","1686"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2019,"Site 09","1686"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2019,"Site 09","1686"
"Neomycin","16","Susceptible","Resistant","Resistant",2019,"Site 09","1686"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2019,"Site 09","1686"
"Sulphadimethoxine","> 256.0000","Susceptible","Resistant","Resistant",2019,"Site 09","1686"
"Spectinomycin","16","Susceptible","Susceptible","Susceptible",2019,"Site 09","1686"
"Tetracycline","> 8.0000","Susceptible","Resistant","Resistant",2019,"Site 09","1686"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2019,"Site 09","1686"
"Tilmicosin","> 16.0000","Susceptible","Resistant","Resistant",2019,"Site 09","1686"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2019,"Site 09","1686"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2020,"Site 09","5658"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2020,"Site 09","5658"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2020,"Site 09","5658"
"Enrofloxacin","<= 0.1200","Susceptible","Susceptible","Susceptible",2020,"Site 09","5658"
"Florfenicol","1","Susceptible","Susceptible","Susceptible",2020,"Site 09","5658"
"Gentamicin","2","Susceptible","Susceptible","Susceptible",2020,"Site 09","5658"
"Neomycin","16","Susceptible","Resistant","Resistant",2020,"Site 09","5658"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2020,"Site 09","5658"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2020,"Site 09","5658"
"Spectinomycin","16","Susceptible","Susceptible","Susceptible",2020,"Site 09","5658"
"Tetracycline","> 8.0000","Susceptible","Resistant","Resistant",2020,"Site 09","5658"
"Tiamulin","1","Susceptible","Susceptible","Susceptible",2020,"Site 09","5658"
"Tilmicosin","8","Susceptible","Susceptible","Susceptible",2020,"Site 09","5658"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2020,"Site 09","5658"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2016,"Site 10","5227"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2016,"Site 10","5227"
"Chlortetracycline","8","Susceptible","Susceptible","Resistant",2016,"Site 10","5227"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2016,"Site 10","5227"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2016,"Site 10","5227"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2016,"Site 10","5227"
"Gentamicin","4","Susceptible","Susceptible","Susceptible",2016,"Site 10","5227"
"Neomycin","32","Susceptible","Resistant","Resistant",2016,"Site 10","5227"
"Oxytetracycline","8","Susceptible","Susceptible","Susceptible",2016,"Site 10","5227"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2016,"Site 10","5227"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2016,"Site 10","5227"
"Spectinomycin","16","Susceptible","Susceptible","Susceptible",2016,"Site 10","5227"
"Tiamulin","0","Susceptible","Susceptible","Susceptible",2016,"Site 10","5227"
"Tilmicosin","8","Susceptible","Susceptible","Susceptible",2016,"Site 10","5227"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2016,"Site 10","5227"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2016,"Site 10","5982"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2016,"Site 10","5982"
"Chlortetracycline","2","Susceptible","Susceptible","Susceptible",2016,"Site 10","5982"
"Clindamycin","8","Susceptible","Resistant","Resistant",2016,"Site 10","5982"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2016,"Site 10","5982"
"Florfenicol","1","Susceptible","Susceptible","Susceptible",2016,"Site 10","5982"
"Gentamicin","2","Susceptible","Susceptible","Susceptible",2016,"Site 10","5982"
"Neomycin","32","Susceptible","Resistant","Resistant",2016,"Site 10","5982"
"Oxytetracycline","2","Susceptible","Susceptible","Susceptible",2016,"Site 10","5982"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2016,"Site 10","5982"
"Sulphadimethoxine","> 256.0000","Susceptible","Resistant","Resistant",2016,"Site 10","5982"
"Spectinomycin","32","Susceptible","Susceptible","Susceptible",2016,"Site 10","5982"
"Tiamulin","16","Susceptible","Susceptible","Susceptible",2016,"Site 10","5982"
"Tilmicosin","<= 4.0000","Susceptible","Susceptible","Susceptible",2016,"Site 10","5982"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2016,"Site 10","5982"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2016,"Site 10","8352"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2016,"Site 10","8352"
"Chlortetracycline","8","Susceptible","Susceptible","Resistant",2016,"Site 10","8352"
"Clindamycin","16","Susceptible","Resistant","Resistant",2016,"Site 10","8352"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2016,"Site 10","8352"
"Florfenicol","2","Susceptible","Susceptible","Susceptible",2016,"Site 10","8352"
"Gentamicin","8","Susceptible","Susceptible","Resistant",2016,"Site 10","8352"
"Neomycin","> 32.0000","Susceptible","Resistant","Resistant",2016,"Site 10","8352"
"Oxytetracycline","8","Susceptible","Susceptible","Susceptible",2016,"Site 10","8352"
"Penicillin","0.5","Susceptible","Susceptible","Resistant",2016,"Site 10","8352"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2016,"Site 10","8352"
"Spectinomycin","32","Susceptible","Susceptible","Susceptible",2016,"Site 10","8352"
"Tiamulin","> 32.0000","Susceptible","Resistant","Resistant",2016,"Site 10","8352"
"Tilmicosin","8","Susceptible","Susceptible","Susceptible",2016,"Site 10","8352"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2016,"Site 10","8352"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 10","6805"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 10","6805"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 10","6805"
"Enrofloxacin","0.5","Susceptible","Susceptible","Susceptible",2018,"Site 10","6805"
"Florfenicol","1","Susceptible","Susceptible","Susceptible",2018,"Site 10","6805"
"Gentamicin","2","Susceptible","Susceptible","Susceptible",2018,"Site 10","6805"
"Neomycin","<= 4.0000","Susceptible","Susceptible","Susceptible",2018,"Site 10","6805"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2018,"Site 10","6805"
"Sulphadimethoxine","<= 256.0000","Susceptible","Susceptible","Susceptible",2018,"Site 10","6805"
"Spectinomycin","16","Susceptible","Susceptible","Susceptible",2018,"Site 10","6805"
"Tetracycline","> 8.0000","Susceptible","Resistant","Resistant",2018,"Site 10","6805"
"Tiamulin","<= 0.5000","Susceptible","Susceptible","Susceptible",2018,"Site 10","6805"
"Tilmicosin","8","Susceptible","Susceptible","Susceptible",2018,"Site 10","6805"
"Trimethoprim Sulphamethoxazole","<= 2.0000","Susceptible","Susceptible","Susceptible",2018,"Site 10","6805"
"Ampicillin","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 10","9998"
"Ceftiofur","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 10","9998"
"Clindamycin","<= 0.2500","Susceptible","Susceptible","Susceptible",2018,"Site 10","9998"
"Enrofloxacin","<= 0.1200","Susceptible","Susceptible","Susceptible",2018,"Site 10","9998"
"Florfenicol","1","Susceptible","Susceptible","Susceptible",2018,"Site 10","9998"
"Gentamicin","2","Susceptible","Susceptible","Susceptible",2018,"Site 10","9998"
"Neomycin","<= 4.0000","Susceptible","Susceptible","Susceptible",2018,"Site 10","9998"
"Penicillin","<= 0.1200","Susceptible","Susceptible","Susceptible",2018,"Site 10","9998"
"Sulphadimethoxine","> 256.0000","Susceptible","Resistant","Resistant",2018,"Site 10","9998"
"Spectinomycin","16","Susceptible","Susceptible","Susceptible",2018,"Site 10","9998"
"Tetracycline","2","Susceptible","Susceptible","Susceptible",2018,"Site 10","9998"
